,Lot Area,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice
144,12160,1959,1959,180.0,1000.0,0.0,188.0,1188.0,1188,0,0,1188,1.0,0.0,1,0,3,1,6,0,1959.0,2.0,531.0,0,0,0,0,0,0,0,5,2010,142000
145,9300,1960,1960,324.0,697.0,0.0,571.0,1268.0,1264,0,0,1264,1.0,0.0,1,0,3,1,6,2,1960.0,2.0,461.0,0,0,0,0,143,0,0,4,2010,167500
146,10725,1959,1959,91.0,936.0,0.0,270.0,1206.0,1206,0,0,1206,0.0,0.0,1,0,3,1,6,0,1959.0,1.0,312.0,0,21,0,0,0,0,0,5,2010,108538
147,10032,1959,1959,432.0,734.0,0.0,510.0,1244.0,1580,0,0,1580,1.0,0.0,1,1,3,1,6,2,1956.0,2.0,440.0,0,28,0,0,160,0,0,6,2010,159500
148,8382,1956,1956,0.0,0.0,0.0,832.0,832.0,832,505,0,1337,0.0,0.0,1,0,3,1,5,0,1956.0,1.0,263.0,0,0,0,0,0,0,0,2,2010,108000
149,10950,1952,1952,0.0,339.0,0.0,525.0,864.0,1064,0,0,1064,0.0,1.0,1,0,2,1,4,0,1952.0,1.0,318.0,0,0,0,0,0,0,0,5,2010,135000
150,10895,1955,1955,0.0,648.0,0.0,324.0,972.0,972,0,0,972,0.0,0.0,1,0,3,1,5,0,1955.0,1.0,305.0,0,0,205,0,0,0,0,6,2010,122500
151,13587,1958,1958,0.0,532.0,0.0,456.0,988.0,988,0,0,988,1.0,0.0,1,0,2,1,5,0,1958.0,1.0,264.0,0,0,0,0,0,0,0,4,2010,119000
152,7922,1953,2007,0.0,731.0,0.0,326.0,1057.0,1057,0,0,1057,1.0,0.0,1,0,3,1,5,0,1953.0,1.0,246.0,0,52,0,0,0,0,0,1,2010,109000
153,7898,1920,1994,0.0,0.0,0.0,576.0,576.0,985,0,0,985,0.0,1.0,1,0,2,1,4,0,1989.0,2.0,676.0,0,0,0,0,0,0,0,4,2010,105000
154,7200,1955,2007,0.0,0.0,0.0,0.0,0.0,827,0,0,827,0.0,0.0,1,0,2,1,5,1,1967.0,1.0,392.0,0,0,0,0,0,0,0,4,2010,107500
155,10200,1954,2003,104.0,320.0,362.0,404.0,1086.0,1086,0,0,1086,1.0,0.0,1,0,3,1,6,0,1989.0,2.0,490.0,0,0,0,0,0,0,0,5,2010,144900
156,5868,1956,2000,0.0,248.0,240.0,448.0,936.0,936,0,0,936,1.0,0.0,1,0,2,1,4,0,1956.0,1.0,308.0,0,0,80,0,160,0,0,5,2010,129000
157,17503,1948,1950,0.0,0.0,0.0,912.0,912.0,912,546,0,1458,0.0,1.0,1,0,3,1,6,1,1948.0,1.0,330.0,192,0,0,0,0,0,0,1,2010,97500
158,6979,1980,1980,0.0,1056.0,0.0,0.0,1056.0,1056,0,0,1056,2.0,0.0,0,0,0,2,4,0,1980.0,2.0,576.0,264,56,0,0,0,0,600,6,2010,144000
159,9830,1959,2006,0.0,72.0,258.0,733.0,1063.0,1287,0,0,1287,1.0,0.0,1,0,3,1,7,1,1997.0,2.0,576.0,364,17,0,0,182,0,0,3,2010,162000
160,11275,1967,2007,300.0,0.0,0.0,710.0,710.0,1898,1080,0,2978,0.0,0.0,2,1,5,1,11,1,1961.0,2.0,564.0,240,0,0,0,0,0,0,6,2010,242000
161,8064,1948,2004,0.0,481.0,174.0,161.0,816.0,816,408,0,1224,1.0,0.0,1,0,3,1,5,0,1950.0,1.0,280.0,414,0,0,0,0,0,0,5,2010,132000
162,7500,1959,1994,0.0,340.0,906.0,0.0,1246.0,1246,0,0,1246,1.0,0.0,1,1,3,1,6,0,1959.0,1.0,305.0,218,0,0,0,0,0,0,5,2010,154000
163,8520,1952,1952,0.0,507.0,0.0,403.0,910.0,910,475,0,1385,0.0,0.0,2,0,4,1,6,0,2000.0,2.0,720.0,0,0,0,0,0,0,0,6,2010,166000
164,7200,1951,2000,0.0,234.0,486.0,180.0,900.0,900,0,0,900,0.0,1.0,1,0,3,1,5,0,2005.0,2.0,576.0,222,32,0,0,0,0,0,5,2010,134800
165,10000,1962,1962,261.0,0.0,0.0,1116.0,1116.0,1116,0,0,1116,0.0,0.0,1,1,3,1,5,0,1962.0,2.0,440.0,0,0,0,0,385,0,0,2,2010,160000
166,7635,1960,1960,0.0,588.0,350.0,237.0,1175.0,1175,0,0,1175,0.0,0.0,1,1,3,1,6,0,1960.0,2.0,484.0,0,0,0,0,0,0,0,6,2010,148000
167,9760,1963,1984,218.0,717.0,263.0,415.0,1395.0,1395,0,0,1395,1.0,0.0,1,0,2,1,7,1,1963.0,2.0,440.0,657,0,113,0,240,0,0,5,2010,192000
168,7700,1966,1966,351.0,0.0,0.0,756.0,756.0,1051,788,0,1839,0.0,0.0,1,1,4,1,7,1,1966.0,2.0,442.0,0,124,216,0,0,0,0,6,2010,155000
169,4800,1900,1954,771.0,48.0,0.0,661.0,709.0,1157,687,0,1844,1.0,0.0,1,0,3,1,9,2,1900.0,1.0,240.0,84,0,0,0,0,0,0,1,2010,80400
172,8960,1927,1950,0.0,0.0,0.0,1008.0,1008.0,1028,0,0,1028,0.0,0.0,1,0,2,1,5,1,1927.0,2.0,360.0,0,0,130,0,0,0,0,3,2010,115000
173,5805,1957,1957,0.0,274.0,1073.0,0.0,1347.0,1347,0,0,1347,1.0,1.0,1,0,3,1,6,0,1957.0,2.0,551.0,0,0,0,0,0,0,0,6,2010,143000
174,5790,1915,1950,0.0,0.0,0.0,840.0,840.0,840,765,0,1605,0.0,0.0,2,0,3,2,8,0,1915.0,1.0,379.0,0,0,202,0,0,0,0,5,2010,107400
175,4608,1945,1950,0.0,0.0,0.0,747.0,747.0,747,0,0,747,0.0,0.0,1,0,2,1,4,0,1945.0,1.0,220.0,0,0,0,0,0,0,0,6,2010,80000
176,7200,1940,1992,294.0,510.0,0.0,278.0,788.0,804,0,0,804,1.0,0.0,1,0,2,1,4,2,1940.0,1.0,240.0,0,0,154,0,0,0,0,2,2010,119000
177,5500,1929,2001,0.0,234.0,692.0,0.0,926.0,926,0,390,1316,1.0,0.0,1,0,3,1,6,0,1974.0,2.0,484.0,0,0,0,0,0,0,0,4,2010,130000
178,6900,1938,2000,0.0,0.0,0.0,827.0,827.0,827,424,0,1251,0.0,0.0,1,0,3,1,6,0,1938.0,1.0,240.0,0,0,0,0,0,0,0,1,2010,119000
179,11851,1948,2009,0.0,780.0,0.0,247.0,1027.0,1027,606,0,1633,0.0,0.0,1,0,3,1,7,1,1948.0,1.0,240.0,0,100,126,0,0,0,0,6,2010,129000
180,8239,1920,1962,0.0,176.0,0.0,832.0,1008.0,1060,185,0,1245,0.0,0.0,1,0,3,1,6,0,1962.0,1.0,315.0,0,0,334,0,0,0,0,3,2010,100000
181,9656,1923,1970,0.0,0.0,0.0,678.0,678.0,832,0,0,832,0.0,0.0,1,0,2,1,5,1,1928.0,2.0,780.0,0,0,0,0,0,0,0,6,2010,12789
182,8520,1928,2003,0.0,0.0,0.0,624.0,624.0,720,0,0,720,0.0,0.0,1,0,2,1,5,0,2005.0,2.0,484.0,106,0,0,0,0,0,0,5,2010,105900
183,9600,1900,2003,0.0,0.0,0.0,930.0,930.0,930,636,0,1566,0.0,0.0,2,0,3,1,7,0,1930.0,1.0,288.0,54,228,246,0,0,0,0,4,2010,150000
184,10800,1915,1950,0.0,686.0,0.0,0.0,686.0,966,686,0,1652,1.0,0.0,2,0,4,1,7,0,1961.0,1.0,416.0,0,0,196,0,0,0,1200,6,2010,139000
185,9000,1890,2002,0.0,0.0,0.0,346.0,346.0,1157,1111,0,2268,0.0,0.0,3,0,3,1,7,0,2003.0,2.0,624.0,0,108,0,0,0,0,0,4,2010,240000
187,7407,1957,1996,0.0,600.0,0.0,312.0,912.0,1236,0,0,1236,1.0,0.0,1,0,2,1,6,0,1957.0,2.0,923.0,0,158,158,0,0,0,0,4,2010,149700
188,7740,1910,1950,0.0,0.0,0.0,622.0,622.0,741,622,0,1363,0.0,0.0,1,0,3,1,6,0,1966.0,2.0,528.0,0,0,0,0,168,0,0,6,2010,125500
189,11340,1885,1950,0.0,0.0,0.0,777.0,777.0,1246,1044,0,2290,0.0,0.0,2,0,4,2,11,0,1971.0,2.0,560.0,0,0,114,0,0,0,0,4,2010,122500
190,10560,1922,1994,0.0,283.0,0.0,455.0,738.0,868,602,0,1470,0.0,0.0,1,1,2,1,6,0,1970.0,2.0,624.0,0,0,0,0,0,0,0,6,2010,140750
191,5830,1950,1997,0.0,788.0,0.0,200.0,988.0,1030,582,0,1612,0.0,0.0,1,1,3,1,7,0,1950.0,1.0,363.0,0,0,0,0,0,0,0,3,2010,128500
192,7793,1922,2005,0.0,474.0,0.0,634.0,1108.0,1160,908,0,2068,0.0,0.0,1,1,3,1,8,1,1928.0,1.0,315.0,0,0,60,0,0,0,0,5,2010,209500
193,5000,1925,1950,0.0,188.0,0.0,577.0,765.0,765,0,0,765,1.0,0.0,1,0,2,1,4,0,1926.0,1.0,200.0,135,0,41,0,0,0,0,4,2010,87000
194,6000,1939,1950,0.0,452.0,12.0,144.0,608.0,608,524,0,1132,1.0,0.0,1,0,2,1,5,0,1939.0,1.0,240.0,0,0,128,0,0,0,0,4,2010,134000
195,6000,1940,1950,0.0,264.0,0.0,308.0,572.0,848,348,0,1196,0.0,1.0,1,1,3,1,6,2,1973.0,2.0,576.0,0,0,0,0,0,0,0,3,2010,128000
196,6360,1942,1950,300.0,360.0,159.0,316.0,835.0,955,498,0,1453,0.0,0.0,1,1,3,1,7,2,1942.0,1.0,240.0,0,0,35,0,148,0,0,3,2010,132000
197,6000,1948,1950,0.0,300.0,0.0,480.0,780.0,780,636,0,1416,0.0,0.0,1,1,3,1,6,0,1948.0,1.0,312.0,221,0,48,0,0,0,0,3,2010,139900
198,6240,1936,1980,0.0,276.0,0.0,252.0,528.0,548,492,0,1040,0.0,0.0,1,0,2,1,5,0,1979.0,2.0,624.0,306,0,32,0,0,0,0,5,2010,123900
199,6240,1930,1950,0.0,448.0,0.0,480.0,928.0,928,608,0,1536,0.0,0.0,2,0,4,1,7,1,1930.0,2.0,480.0,0,10,0,0,0,0,0,3,2010,138400
200,6120,1923,1950,0.0,960.0,0.0,164.0,1124.0,1068,0,0,1068,1.0,0.0,1,0,2,1,5,1,1923.0,1.0,288.0,0,0,128,0,0,0,0,3,2010,109500
201,10300,1921,1950,0.0,0.0,0.0,576.0,576.0,902,808,0,1710,0.0,0.0,2,0,3,1,9,0,1990.0,2.0,480.0,12,11,64,0,0,0,0,4,2010,140000
202,8094,1915,1950,0.0,0.0,0.0,888.0,888.0,888,1074,0,1962,0.0,0.0,1,1,4,1,9,1,1915.0,2.0,572.0,160,0,364,0,0,0,0,6,2010,149500
204,3068,1920,1993,0.0,0.0,0.0,662.0,662.0,662,662,0,1324,0.0,1.0,1,0,3,1,6,0,1920.0,1.0,180.0,0,0,112,0,0,0,0,2,2010,122000
205,8472,1963,1963,0.0,104.0,712.0,0.0,816.0,816,0,0,816,1.0,0.0,1,0,2,1,5,0,1963.0,2.0,516.0,106,0,0,0,0,0,0,5,2010,110000
207,7630,1900,1996,0.0,0.0,0.0,360.0,360.0,1032,780,0,1812,0.0,0.0,2,0,4,2,8,1,1999.0,2.0,672.0,344,0,40,0,0,0,0,5,2010,140000
208,24090,1940,1950,0.0,0.0,0.0,1032.0,1032.0,1207,1196,0,2403,0.0,0.0,2,0,4,1,10,2,1940.0,1.0,349.0,56,0,318,0,0,0,0,6,2010,244400
209,15263,1959,1959,90.0,766.0,0.0,656.0,1422.0,1675,0,0,1675,0.0,0.0,2,0,3,1,8,2,1959.0,1.0,365.0,0,132,0,0,0,0,0,5,2010,173000
210,10632,1917,1950,0.0,0.0,0.0,689.0,689.0,725,499,0,1224,0.0,0.0,1,1,3,1,6,0,1917.0,1.0,180.0,0,0,248,0,0,0,0,1,2010,107500
212,6001,1940,1950,0.0,368.0,0.0,232.0,600.0,600,319,0,919,0.0,0.0,1,0,3,1,5,0,1940.0,1.0,231.0,0,0,45,0,0,0,0,3,2010,95000
214,6048,1910,1950,0.0,736.0,0.0,120.0,856.0,936,744,0,1680,1.0,0.0,2,0,2,2,7,1,1910.0,2.0,450.0,56,144,0,0,0,0,0,6,2010,114900
218,11625,1965,1965,0.0,841.0,0.0,198.0,1039.0,1039,0,0,1039,1.0,0.0,1,1,3,1,6,0,1965.0,2.0,504.0,0,0,0,0,0,0,0,4,2010,131500
219,11341,1957,1996,180.0,1302.0,0.0,90.0,1392.0,1392,0,0,1392,1.0,0.0,1,1,3,1,5,1,1957.0,2.0,528.0,0,0,0,0,95,0,0,5,2010,121500
220,8521,1967,1967,0.0,842.0,0.0,70.0,912.0,912,0,0,912,0.0,0.0,1,0,3,1,5,1,1974.0,1.0,336.0,0,0,0,0,0,0,0,5,2010,125000
221,8246,1968,2001,0.0,188.0,668.0,204.0,1060.0,1060,0,0,1060,1.0,0.0,1,0,3,1,6,1,1968.0,1.0,270.0,406,90,0,0,0,0,0,5,2010,154000
222,7800,1966,2008,47.0,240.0,474.0,150.0,864.0,892,0,0,892,1.0,0.0,1,0,3,1,5,0,1966.0,1.0,416.0,0,0,0,0,0,0,0,6,2010,137900
223,9364,1969,1969,143.0,371.0,0.0,292.0,663.0,663,689,0,1352,0.0,0.0,1,1,4,1,7,0,1969.0,1.0,299.0,379,36,0,0,0,0,0,3,2010,158000
224,7832,1968,1968,0.0,775.0,0.0,89.0,864.0,864,0,0,864,1.0,0.0,1,0,2,1,4,0,1969.0,1.0,280.0,226,0,0,0,0,0,0,5,2010,137250
225,7424,1978,1978,0.0,1319.0,0.0,0.0,1319.0,1373,0,0,1373,1.0,0.0,1,0,3,1,5,2,1978.0,2.0,591.0,0,0,0,0,0,0,0,5,2010,160250
226,11227,1968,1968,0.0,267.0,453.0,0.0,720.0,720,720,0,1440,0.0,0.0,1,1,4,1,7,2,1968.0,2.0,480.0,192,38,0,0,0,0,0,3,2010,163000
227,11616,1978,1978,328.0,438.0,0.0,234.0,672.0,672,714,0,1386,0.0,0.0,2,1,3,1,6,1,1978.0,2.0,440.0,335,0,0,0,0,0,0,4,2010,158900
228,14000,1996,1997,0.0,1201.0,0.0,105.0,1306.0,1306,954,0,2260,1.0,0.0,2,1,3,1,7,0,1996.0,2.0,533.0,296,44,0,0,0,0,0,4,2010,328000
229,20062,1977,2001,0.0,1092.0,0.0,328.0,1420.0,1483,0,0,1483,1.0,0.0,1,1,1,1,4,2,1977.0,2.0,690.0,496,0,0,0,0,0,0,4,2010,270000
230,9259,1927,1950,0.0,0.0,0.0,660.0,660.0,756,0,0,756,0.0,0.0,1,0,2,1,4,0,1945.0,2.0,440.0,80,0,0,0,0,0,0,6,2010,85000
231,9600,1950,1995,0.0,442.0,0.0,625.0,1067.0,1067,0,0,1067,0.0,0.0,2,0,2,1,4,0,1996.0,2.0,436.0,290,0,0,0,0,0,0,2,2010,128000
232,23595,1979,1979,0.0,1258.0,0.0,74.0,1332.0,1332,192,0,1524,2.0,0.0,0,1,0,1,4,1,1979.0,2.0,586.0,268,0,0,0,0,0,0,4,2010,260000
233,17082,1978,1992,288.0,964.0,0.0,153.0,1117.0,1117,864,0,1981,1.0,0.0,2,1,4,1,8,1,1978.0,2.0,522.0,336,104,0,0,0,0,0,5,2010,230000
234,18600,1938,1990,0.0,288.0,684.0,0.0,972.0,1052,558,0,1610,0.0,1.0,2,0,4,1,8,1,1938.0,1.0,480.0,0,0,60,0,0,0,450,6,2010,124000
235,10625,1920,1950,0.0,108.0,0.0,350.0,458.0,835,0,0,835,0.0,0.0,1,0,2,1,5,0,1920.0,1.0,366.0,0,0,77,0,0,0,400,5,2010,83000
236,11479,1950,1987,0.0,104.0,387.0,172.0,663.0,1074,0,0,1074,1.0,0.0,1,0,3,1,6,1,1987.0,1.0,467.0,0,52,52,0,0,0,0,6,2010,144500
237,9571,1956,1956,0.0,739.0,0.0,405.0,1144.0,1144,0,0,1144,1.0,0.0,1,0,3,1,6,0,1956.0,1.0,596.0,44,0,0,0,0,0,0,6,2010,129000
238,9350,1947,1979,0.0,192.0,0.0,564.0,756.0,1169,0,362,1531,0.0,0.0,1,0,3,1,8,1,1947.0,1.0,209.0,0,0,0,0,0,0,0,6,2010,127000
239,9525,1954,1998,0.0,954.0,0.0,218.0,1172.0,1172,0,0,1172,1.0,0.0,1,0,3,1,5,0,1954.0,1.0,366.0,240,0,0,0,0,0,0,6,2010,128000
240,10420,2009,2009,0.0,36.0,0.0,1176.0,1212.0,1212,0,0,1212,0.0,0.0,2,0,3,1,6,0,2009.0,2.0,460.0,100,22,0,0,0,0,0,3,2010,186000
241,17485,2009,2010,96.0,1346.0,0.0,162.0,1508.0,1508,0,0,1508,1.0,0.0,1,0,1,1,5,2,2009.0,2.0,572.0,0,0,0,0,0,0,0,1,2010,308030
242,11200,1964,1964,0.0,0.0,0.0,1250.0,1250.0,1298,0,0,1298,0.0,0.0,2,0,3,1,5,0,1964.0,2.0,504.0,0,144,0,0,0,0,0,6,2010,114000
243,11100,1946,2006,0.0,0.0,0.0,0.0,0.0,930,0,0,930,0.0,0.0,1,0,2,1,6,0,1946.0,1.0,308.0,0,0,0,0,0,0,0,4,2010,84900
244,9206,1985,1985,336.0,0.0,0.0,741.0,741.0,977,755,0,1732,0.0,0.0,2,1,3,1,7,1,1985.0,2.0,476.0,192,46,0,0,0,0,0,6,2010,178000
245,11980,1987,1987,177.0,1433.0,0.0,0.0,1433.0,1433,0,0,1433,1.0,0.0,1,1,1,1,4,2,1987.0,2.0,528.0,0,278,0,0,266,0,0,6,2010,270000
246,12361,1993,1993,85.0,860.0,0.0,86.0,946.0,964,838,0,1802,0.0,1.0,2,1,3,1,8,1,2000.0,4.0,1017.0,450,92,0,0,0,0,0,5,2010,218000
247,9938,1993,1994,246.0,750.0,0.0,300.0,1050.0,1062,887,0,1949,1.0,0.0,2,1,3,1,8,1,1993.0,2.0,574.0,156,90,0,0,0,0,0,6,2010,236000
248,9069,1992,1992,0.0,747.0,0.0,189.0,936.0,996,0,0,996,1.0,0.0,1,0,2,1,5,0,1992.0,2.0,564.0,120,0,0,0,0,0,0,4,2010,147000
249,10475,2008,2008,72.0,0.0,0.0,1694.0,1694.0,1694,0,0,1694,0.0,0.0,2,0,3,1,7,0,2008.0,3.0,776.0,160,33,0,0,0,0,0,2,2010,245350
250,6762,2006,2006,24.0,686.0,0.0,501.0,1187.0,1208,0,0,1208,1.0,0.0,2,0,2,1,6,0,2006.0,2.0,632.0,105,61,0,0,0,0,0,2,2010,206000
251,10402,2009,2009,0.0,0.0,0.0,1226.0,1226.0,1226,0,0,1226,0.0,0.0,2,0,3,1,6,0,2009.0,3.0,740.0,0,36,0,0,0,0,0,5,2010,198900
252,7360,2010,2010,80.0,24.0,0.0,1198.0,1222.0,1222,0,0,1222,0.0,0.0,2,0,2,1,6,0,2009.0,2.0,615.0,0,54,0,0,0,0,0,3,2010,187000
253,12376,1990,1990,0.0,1470.0,0.0,203.0,1673.0,1699,1523,0,3222,1.0,0.0,3,0,5,1,11,2,1990.0,3.0,594.0,367,0,0,0,0,0,0,5,2010,320000
254,14235,1900,1993,0.0,0.0,0.0,676.0,676.0,831,614,0,1445,0.0,0.0,2,0,3,1,6,0,1957.0,2.0,484.0,0,59,0,0,0,0,0,3,2010,138500
255,8816,1971,1971,80.0,504.0,0.0,506.0,1010.0,1052,0,0,1052,1.0,0.0,1,0,3,1,6,0,1971.0,2.0,440.0,0,0,0,0,0,0,0,6,2010,155000
256,11105,1996,1996,0.0,870.0,0.0,0.0,870.0,965,0,0,965,1.0,0.0,1,0,2,1,4,0,1998.0,2.0,580.0,71,0,0,0,0,0,0,7,2010,159000
257,9337,1997,1998,0.0,353.0,0.0,525.0,878.0,892,800,0,1692,0.0,0.0,2,1,3,1,8,1,1997.0,2.0,513.0,0,39,0,0,0,0,0,4,2010,191000
258,8750,1998,1998,116.0,505.0,0.0,299.0,804.0,804,878,0,1682,0.0,0.0,2,1,3,1,7,0,1998.0,2.0,523.0,0,77,0,0,0,0,0,6,2010,200500
259,15240,1977,2004,0.0,198.0,688.0,140.0,1026.0,1026,0,0,1026,1.0,0.0,1,1,3,1,5,0,1977.0,1.0,308.0,316,85,0,0,0,0,0,6,2010,150000
260,10900,1977,1977,153.0,378.0,0.0,311.0,689.0,689,703,0,1392,0.0,0.0,1,1,3,1,6,0,1977.0,1.0,299.0,0,36,0,0,0,0,450,3,2010,161750
261,10650,1976,1976,0.0,182.0,712.0,0.0,894.0,894,0,0,894,1.0,0.0,1,0,3,1,5,0,1976.0,1.0,308.0,365,0,0,0,0,0,0,2,2010,128200
262,7480,1972,1972,0.0,480.0,0.0,396.0,876.0,876,0,0,876,1.0,0.0,1,0,3,1,5,0,1977.0,2.0,484.0,0,0,0,0,0,0,0,6,2010,127000
263,10389,2003,2003,320.0,1682.0,0.0,296.0,1978.0,1978,0,0,1978,1.0,0.0,2,1,3,1,8,1,2003.0,3.0,850.0,188,25,0,0,0,0,0,5,2010,318000
264,11423,2001,2002,479.0,1358.0,0.0,223.0,1581.0,1601,0,0,1601,1.0,0.0,2,0,3,1,6,1,2001.0,2.0,670.0,180,0,0,0,0,0,2000,5,2010,272000
265,9548,2003,2003,223.0,483.0,0.0,458.0,941.0,941,888,0,1829,1.0,0.0,2,1,3,1,7,1,2003.0,2.0,613.0,192,39,0,0,0,0,0,1,2010,237000
266,9375,1997,1997,0.0,0.0,0.0,1040.0,1040.0,1044,1054,0,2098,0.0,0.0,2,1,4,1,9,1,1997.0,2.0,621.0,331,38,0,0,0,0,0,4,2010,240000
267,12137,1998,1998,442.0,0.0,0.0,1649.0,1649.0,1661,0,0,1661,0.0,0.0,2,0,3,1,6,0,1998.0,2.0,598.0,0,34,0,0,0,0,0,5,2010,224900
268,4435,2003,2003,170.0,672.0,0.0,176.0,848.0,848,0,0,848,1.0,0.0,1,0,1,1,4,0,2003.0,2.0,420.0,140,0,0,0,0,0,0,4,2010,143750
269,4426,2004,2004,169.0,662.0,0.0,186.0,848.0,848,0,0,848,1.0,0.0,1,0,1,1,3,0,2004.0,2.0,420.0,160,0,0,0,0,0,0,5,2010,143000
270,10635,2003,2003,171.0,370.0,972.0,315.0,1657.0,1668,0,0,1668,1.0,0.0,2,0,3,1,8,1,2003.0,2.0,502.0,0,262,0,0,0,0,0,5,2010,232000
271,8400,2004,2005,109.0,712.0,0.0,761.0,1473.0,1484,0,0,1484,1.0,0.0,2,0,3,1,7,0,2004.0,2.0,606.0,0,35,0,144,0,0,0,5,2010,213000
272,8773,2004,2004,98.0,24.0,0.0,1390.0,1414.0,1414,0,0,1414,0.0,0.0,2,0,3,1,6,0,2004.0,2.0,494.0,132,105,0,0,0,0,0,5,2010,185500
273,8777,1945,2007,0.0,0.0,0.0,0.0,0.0,640,0,0,640,0.0,0.0,1,0,2,1,5,0,1945.0,1.0,240.0,0,0,0,0,0,0,0,4,2010,84900
274,8842,1954,1954,0.0,0.0,0.0,381.0,381.0,992,0,0,992,0.0,0.0,1,0,3,1,6,0,1954.0,1.0,319.0,60,0,56,0,0,0,0,1,2010,155891
276,10044,1968,1968,0.0,1070.0,0.0,126.0,1196.0,1196,0,0,1196,1.0,0.0,1,0,3,1,6,0,1968.0,1.0,336.0,257,0,168,0,0,0,0,6,2010,144000
277,11792,1948,1950,0.0,0.0,0.0,744.0,744.0,792,328,0,1120,0.0,0.0,1,0,2,1,5,0,1956.0,2.0,480.0,0,0,0,0,160,0,0,6,2010,64000
278,6305,1975,1975,0.0,528.0,0.0,480.0,1008.0,1096,0,0,1096,1.0,0.0,1,0,3,1,5,1,1975.0,1.0,352.0,0,0,0,0,0,0,0,6,2010,125200
279,7819,1976,1976,0.0,422.0,127.0,480.0,1029.0,1117,0,0,1117,1.0,0.0,1,0,3,1,6,1,1976.0,2.0,672.0,144,0,0,0,0,0,0,3,2010,107000
281,8546,2003,2004,0.0,0.0,0.0,1121.0,1121.0,1121,0,0,1121,0.0,0.0,2,0,2,1,5,0,2003.0,2.0,440.0,132,64,0,0,0,0,0,3,2010,140000
282,8741,1945,1950,0.0,94.0,0.0,641.0,735.0,798,689,0,1487,0.0,0.0,1,1,3,1,7,1,1949.0,1.0,220.0,0,140,0,0,0,0,0,4,2010,113000
283,12180,1941,1950,0.0,348.0,0.0,324.0,672.0,672,252,0,924,1.0,0.0,1,0,2,1,5,0,1941.0,1.0,280.0,0,0,0,0,0,0,0,7,2010,80000
284,8562,1957,2002,145.0,383.0,0.0,833.0,1216.0,1526,0,0,1526,0.0,0.0,1,0,4,1,7,1,1957.0,1.0,364.0,116,78,0,0,0,0,0,5,2010,144500
285,4853,1924,1999,203.0,133.0,0.0,974.0,1107.0,1296,0,0,1296,0.0,0.0,2,0,2,1,5,1,1979.0,1.0,260.0,0,0,36,0,0,0,0,5,2010,104000
286,6858,1915,1950,0.0,0.0,0.0,806.0,806.0,841,806,0,1647,1.0,0.0,1,1,4,1,6,0,1920.0,1.0,216.0,0,66,136,0,0,0,0,5,2010,128000
287,8212,1914,1950,0.0,203.0,0.0,661.0,864.0,864,0,0,864,1.0,0.0,1,0,2,1,5,0,1938.0,1.0,200.0,0,0,96,0,0,0,0,6,2010,58500
288,5000,1924,1950,0.0,218.0,0.0,808.0,1026.0,1026,665,0,1691,0.0,0.0,2,0,3,1,6,1,1924.0,1.0,308.0,0,0,242,0,0,0,0,5,2010,127000
289,7890,1939,1950,0.0,238.0,0.0,618.0,856.0,856,0,0,856,1.0,0.0,1,0,2,1,4,1,1939.0,2.0,399.0,0,0,0,0,166,0,0,3,2010,126000
292,9638,1919,1990,0.0,0.0,0.0,804.0,804.0,1699,748,0,2447,0.0,0.0,2,0,4,1,10,1,1969.0,1.0,336.0,272,0,42,0,116,0,0,3,2010,169000
293,10452,1941,1985,371.0,426.0,252.0,850.0,1528.0,1225,908,0,2133,1.0,0.0,1,1,4,1,8,2,1941.0,1.0,312.0,0,0,86,0,0,0,0,7,2010,257500
294,15600,1950,1991,430.0,375.0,0.0,657.0,1032.0,1102,1075,0,2177,0.0,0.0,2,1,5,2,11,0,1950.0,2.0,484.0,0,0,0,0,0,0,0,3,2010,215000
295,9042,1941,2006,0.0,275.0,0.0,877.0,1152.0,1188,1152,0,2340,0.0,0.0,2,0,4,1,9,2,1941.0,1.0,252.0,0,60,0,0,0,0,2500,5,2010,266500
296,17500,1959,2002,0.0,1406.0,0.0,496.0,1902.0,1902,0,0,1902,1.0,0.0,2,0,3,1,7,2,1959.0,2.0,567.0,0,207,162,0,0,0,0,5,2010,335000
297,19645,1994,2007,44.0,343.0,0.0,80.0,423.0,896,756,0,1652,1.0,0.0,2,1,3,1,6,0,1994.0,2.0,473.0,0,0,0,0,0,0,0,6,2010,203135
298,3907,1989,1989,0.0,747.0,0.0,235.0,982.0,1034,0,0,1034,1.0,0.0,1,0,1,1,4,1,1989.0,2.0,598.0,141,36,0,0,0,0,0,4,2010,185000
299,3907,1989,1989,0.0,76.0,0.0,1115.0,1191.0,1191,0,0,1191,0.0,0.0,2,0,2,1,5,1,1989.0,2.0,531.0,112,81,0,0,0,0,0,3,2010,162500
